file_name,caption_1,kor_1,caption_2,kor_2,caption_3,kor_3,caption_4,kor_4,caption_5,kor_5
atm money bank machine.wav,"A car horn beeps while cars drive on the road, then a door is open and beeping occurs.",자동차가 도로를 주행하는 동안 자동차 경적음이 울리면 문이 열리고 삐 소리가 난다.,"A car horn begins beeping from the side of a highway, as a door opens and more beeping begins happening.","문이 열리고 더 많은 경고음이 울리기 시작하면서, 고속도로 옆에서 자동차 경적이 울리기 시작한다.",Cars honk and drive in the distance as someone swipes a card to enter a door.,누군가가 문으로 들어가기 위해 카드를 찍자 차들이 경적을 울리고 멀리서 운전한다.,Cars in the distance drive and honk as someone swipes a card to enter a door.,멀리서 차들이 운전하고 누군가 문을 열고 들어오기 위해 카드를 휘두르는 동안 경적을 울린다.,"Over the distant hum of the city, a car horn honks before a beep occurs nearby.",멀리서 들려오는 도시의 웅성거림 너머로 근처에서 삐 소리가 나기 전에 자동차 경적 소리가 경적을 울린다.
outro-dia-mais.wav,"Alarm beeping slowly and then beeping at a faster rate, alarm then turned off.","경보음이 천천히 울리고 나서 더 빠른 속도로 울리고, 경보음이 울리고 나서 꺼졌다.","An alarm clock rings slowly then fast, while bed sheets rustle and a person turns off the alarm.",침대 시트가 바스락거리는 동안 알람시계는 천천히 빠르게 울리고 사람은 알람을 끈다.,An alarm is beeping and wakes up somebody who shuts it off.,경보음이 울리고 그것을 끄는 사람을 깨운다.,An alarm slowly chimes and then speeds up before it is suddenly turned off.,경보가 서서히 울리고 나서 갑자기 꺼지기 전에 속도가 빨라진다.,The beeping of an alarm and someone wakes up to turn it off.,알람이 울리고 누군가가 그것을 끄기 위해 일어난다.
Ext-amb_late-fall-night_Distant-Dog-going-bizerk-fallcrickets.wav,A dog begins barking as a few birds chirp and water continuously flows.,몇 마리의 새가 지저귀고 물이 계속 흐를 때 개는 짖기 시작한다.,A dog is barking loudly in a neighbourhood.,개가 이웃에서 큰 소리로 짖고 있다.,A fast moving bus has an howling part,빨리 움직이는 버스는 울부짖는 부분이 있다.,Crickets are chirping while a dog barks in the distance.,멀리서 개가 짖는 동안 귀뚜라미가 울고 있다.,Traffic passes by as a dog is barking louder and louder.,개가 점점 더 크게 짖어대면서 교통이 지나간다.
Rusty old boat.wav,A door creaks and squeaks as it opens and closes.,문이 열리고 닫힐 때 삐걱거리고 끽끽 소리를 낸다.,A large metal object being moved and adjusted,이동 및 조정되는 큰 금속 물체,A large metal table screeches as it is being dragged across a floor.,큰 금속 테이블이 바닥을 가로질러 끌려갈 때 꽥꽥 소리를 낸다.,A weighty object is being lifted from the floor.,무거운 물체가 바닥에서 들어올리고 있다.,a heavy object is being pulled off the floor by a lifting device.,무거운 물체를 리프팅 장치에 의해 바닥에서 끌어내리고 있다.
2HorseCartsGheoghieni.wav,Birds are chirping and a horse is walking on the street.,새들이 지저귀고 말이 거리를 걷고 있다.,Birds chirp as the horse passes on the street.,말이 길을 지날 때 새들이 지저귀다.,"Horse hooves are striking a hard surface, and traffic is moving while people are talking close to each other.","말발굽은 단단한 표면을 강타하고 있고, 사람들이 서로 가까이서 이야기를 나누는 동안 교통은 움직이고 있다.","People are talking close to each other while horse hooves are striking a and surface, and traffic is moving.","말발굽이 a와 수면에 부딪치는 동안 사람들은 서로 가까이서 이야기하고 있고, 교통은 움직이고 있다.",Someone is running down the road with a horse and buggy.,누군가가 마차를 끌고 도로를 달리고 있다.
30 seconds after (Mike Marsh).wav,A woman gasps and dials her phone as she walks and then starts running as a siren passes.,한 여성이 걸을 때 숨을 헐떡이며 전화를 건 다음 사이렌이 지나갈 때 달리기 시작한다.,"A woman walks, gasps, dials a phone, and runs away, then sirens sound.","한 여자가 걷고, 헐떡이고, 전화를 건 다음 도망치고, 사이렌 소리를 낸다.","A woman walks, then gasps, dials her phone and takes off running and a siren goes by.",한 여성이 걷다가 가쁜 숨을 몰아쉬며 휴대폰을 다이얼하고 달리기를 벗고 사이렌이 울린다.,An anxious gasp of a woman who calls out as a man escapes on foot.,남자라고 외치는 여자의 불안한 숨소리가 걸어서 달아난다.,"The woman walks and then gasps, dials a phone, and runs away, then sirens sound.",여자는 걷다가 숨을 헐떡이며 전화를 건 다음 도망치고는 사이렌 소리를 낸다.
34_ELEVA.wav,A metal banging and then people walking into an empty room near it.,금속으로 쾅쾅 소리가 나더니 사람들이 그 근처 빈 방으로 걸어 들어간다.,An industrial sized washing machine is being loaded by someone.,공업용 세탁기가 누군가 싣고 있다.,Someone that is loading up an industrial sized washing machine.,산업용 세탁기를 싣고 있는 사람.,Someone turning on a machine and it is whirring.,누군가 기계를 켜면 기계가 윙윙거린다.,Someone turns on a machine which begins to whir,누군가가 회전하기 시작하는 기계를 켠다.
53 blackhead_minifjord_closeup.wav,A plane is flying overhead while someone is in the bathroom taking a bath.,누군가가 목욕탕에 있는 동안 비행기가 머리 위를 날고 있다.,A small flowing creek with the airplanes going by,비행기가 지나가는 작은 강물.,An airplane flies overhead while a faucet leaks a bit.,수도꼭지가 조금 새는 동안 비행기가 머리 위를 날아다닌다.,An airplane flies overhead while a faucet leaks a few spurts of water.,수도꼭지가 물을 몇 방울 흘리는 동안 비행기가 머리 위를 날아간다.,"While someone is in the bathroom taking a bath, a plane flies overhead.","누군가가 목욕탕에 있는 동안, 비행기가 머리 위로 날아간다."
96 stock.wav,"Faint, sweeping strokes resonate while a train rumbles on in the background.",기차가 뒤에서 덜커덩거리며 달리는 동안 희미하고 쓸리는 획이 울려 퍼진다.,"Gears are grinding on a loud, rotating machine.",요란한 회전 기계 위에서 기어가 갈리고 있다.,Machinery is running and it slows down and then increases in speed.,기계는 작동하고 있고 그것은 속도를 늦추었다가 증가시킨다.,Machinery is slowly running and it slows down and then increases in speed.,기계는 천천히 작동하고 있고 그것은 속도를 늦추었다가 증가시킨다.,Someone is blowing their hands dry while another gets paper from a paper towel holder.,누군가가 손을 말리고 있는 동안 다른 사람은 종이 타월 홀더에서 종이를 꺼내고 있다.
Forbidden Purr01.wav,A cat is purring and breathing in and out.,고양이가 꼬르륵거리며 숨을 들이쉬고 있다,A light vibration amid the clicks and scrapes of the floor.,바닥의 찰칵하고 긁히는 소리 속에서 가벼운 진동.,"A low rumbling of a cat purring, then someone snorts.",낮은 우르릉거리는 고양이 울음소리가 나더니 누군가 코웃음을 친다.,Low vibrating over clicking and scraping on the ground.,지면을 클릭하거나 긁을 때 낮은 진동,a humming sound with things moving in the background,뒤에서 움직이는 물건들이 웅웅거리는 소리
"a gentle breeze, wind 2.wav",A car was driving off at a high speed.,차 한 대가 빠른 속도로 달리고 있었다.,An engine hums continuously amid scattered clicks and thumps.,엔진은 산발적으로 딸깍 소리와 쿵쿵거리는 소리 속에서 계속 웅웅거린다.,The Air is blowing some what fast outside,에어는 바깥에서 빠르게 불고 있다.,The wind blows while cars are passing by.,차들이 지나가는 동안 바람이 분다.,The wind blows while the cars are passing by.,차들이 지나가는 동안 바람이 분다.
copenhagen atmosphere around fountain 2012-07-10.wav,A family rides on top of a bus with two levels.,한 가족이 두 층으로 된 버스 위에 탄다.,Adults and children conversing on a busy city street as cars and buses go by,자동차와 버스가 지나가면서 번화가에서 대화하는 어른과 아이들.,People are outside talking and meeting while traffic is in the background.,교통이 정체되어 있는 동안 사람들은 밖에서 이야기하고 만나고 있다.,People are speaking as vehicles are driving by.,사람들이 자동차가 지나가면서 말하고 있다.,A family rides on top of an open air bus.,한 가족이 야외 버스 위에 올라탄다.
abstract-train.wav,A UFO is on earth and taking off,UFO는 지구상에 있고 이륙하고 있다.,A low rumble sound grows and quiets in volume.,낮은 웅성거리는 소리가 커지고 부피가 작아진다.,A machine is running in an erratic way while making different sounds at varying volumes.,다양한 볼륨에서 서로 다른 소리를 내면서 기계가 불규칙하게 돌아가고 있다.,"The intensity and pitch of a low growl changes over time, growing and fading",낮은 으르렁거림의 강도와 투구는 시간이 지남에 따라 성장하고 퇴색하면서 변화한다.,The tones of a running machine change a little in intensity,러닝 머신의 톤이 약간 강렬하게 바뀐다.
Light Rain Home.wav,A hole in a roof is dripping water.,지붕에 난 구멍이 물을 뚝뚝 떨어뜨리고 있다.,A light rain falls and the rain hits a plastic cup.,가벼운 비가 내리고 비는 플라스틱 컵에 부딪친다.,A white static noise and water dropping in the background.,흰색 정적 소음과 배경에서 떨어지는 물.,A white static noise has water dropping in the background.,흰색 정적 소음은 배경에서 물이 떨어진다.,"The rain has stopped, but a couple of drips remain.",비는 그쳤으나 두어 방울이 남아 있다.
Birds Singing in a Small Town During Morning.wav,"A bird is tweeting, and a strong wind is blowing at the end.","새 한 마리가 트윗을 하고 있고, 끝에는 강한 바람이 불고 있다.",Birds are chirping while cars are passing on the road.,차들이 길을 지나가는 동안 새들이 지저귀고 있다.,Birds are singing melodically and for quite a while.,새들이 멜로디하게 그리고 꽤 오랫동안 노래하고 있다.,Many cars drive by whilst birds begin their own song.,많은 차들이 새들이 그들만의 노래를 시작하는 동안 차를 몰고 지나간다.,One bird is prevalent and repetitive to the birds that are chirping.,한 마리의 새가 지저귀는 새들에게 만연하고 반복적이다.
